Date,Asset,Open,High,Low,Close,sentiment,ma30,Position,Order_Execution,High_Tmr,Low_Tmr,Close_Tmr,PnL,Reserve,Returns
2003-01-13,US,927.57,935.05,922.05,926.26,-0.108498,-0.10701266666666666,Long,True,931.66,921.72,931.66,0.004891283225012409,0.23792883992503405,1.076928839925034
2003-01-14,US,926.26,931.66,921.72,931.66,-0.111883,-0.10825236666666666,Long,True,932.59,916.7,918.22,-0.012103299486937268,0.2258255404380968,1.0648255404380969
2003-01-15,US,931.66,932.59,916.7,918.22,-0.10821900000000001,-0.1087578,Short,True,926.03,911.98,914.6,0.0033076822547972937,0.2291332226928941,1.0681332226928941
2003-01-16,US,918.22,926.03,911.98,914.6,-0.09830900000000001,-0.10873833333333334,Short,True,914.6,899.02,901.78,0.011760310518259435,0.24089353321115353,1.0798935332111534
2003-01-17,US,914.6,914.6,899.02,901.78,-0.100441,-0.10794183333333333,Short,True,906.0,887.62,887.62,0.01317421100490136,0.2540677442160549,1.0930677442160548
2003-01-21,US,901.78,906.0,887.62,887.62,-0.090679,-0.10445780000000002,Short,True,889.74,877.64,878.36,0.008752777089294917,0.26282052130534983,1.1018205213053498
2003-01-22,US,887.62,889.74,877.64,878.36,-0.09237000000000001,-0.10434700000000001,Short,True,890.25,876.89,887.34,-0.008577599162074734,0.2542429221432751,1.0932429221432751
2003-01-23,US,878.36,890.25,876.89,887.34,-0.10568699999999999,-0.10427410000000002,Long,True,887.34,859.71,861.4,-0.0245268555457886,0.2297160665974865,1.0687160665974864
2003-01-24,US,887.34,887.34,859.71,861.4,-0.093684,-0.10260730000000003,Short,True,863.95,844.25,847.48,0.013558021824936109,0.2432740884224226,1.0822740884224227
2003-01-27,US,861.4,863.95,844.25,847.48,-0.123204,-0.10130943333333337,Long,True,860.76,847.48,858.54,0.010949332137631497,0.2542234205600541,1.093223420560054
2003-01-28,US,847.48,860.76,847.48,858.54,-0.077802,-0.1028727666666667,Short,True,868.72,845.86,864.36,-0.0056875393109232794,0.2485358812491308,1.0875358812491307
2003-01-29,US,858.54,868.72,845.86,864.36,-0.093644,-0.10239783333333335,Short,True,865.48,843.74,844.61,0.01917054236660647,0.26770642361573727,1.1067064236157371
2003-01-30,US,864.36,865.48,843.74,844.61,-0.10828399999999999,-0.10103396666666668,Long,True,858.33,840.34,855.7,0.011016338901978439,0.2787227625177157,1.1177227625177157
2003-01-31,US,844.61,858.33,840.34,855.7,-0.086734,-0.09926086666666668,Short,True,864.64,855.7,860.32,-0.004529835222624706,0.27419292729509104,1.1131929272950911
2003-02-03,US,855.7,864.64,855.7,860.32,-0.091236,-0.10065876666666668,Short,True,860.32,840.19,848.2,0.011819648502882663,0.2860125757979737,1.1250125757979736
2003-02-04,US,860.32,860.32,840.19,848.2,-0.114703,-0.10250830000000001,Long,True,861.63,842.11,843.59,-0.0045599976420655835,0.2814525781559081,1.120452578155908
2003-02-05,US,848.2,861.63,842.11,843.59,-0.12853499999999998,-0.10410376666666667,Long,True,844.23,833.25,838.15,-0.005410400787112282,0.2760421773687958,1.1150421773687957
2003-02-06,US,843.59,844.23,833.25,838.15,-0.104289,-0.10583866666666666,Short,True,845.73,826.7,829.69,0.00846857960985493,0.28451075697865075,1.1235107569786507
2003-02-07,US,838.15,845.73,826.7,829.69,-0.111151,-0.1065497,Long,True,837.16,823.53,835.97,0.006350468247176554,0.2908612252258273,1.1298612252258273
2003-02-10,US,829.69,837.16,823.53,835.97,-0.11532200000000001,-0.10536446666666667,Long,True,843.02,825.09,829.2,-0.006794538081510056,0.28406668714431726,1.1230666871443171
2003-02-11,US,835.97,843.02,825.09,829.2,-0.103362,-0.10568896666666668,Short,True,832.12,818.49,818.68,0.010644331886155458,0.2947110190304727,1.1337110190304727
2003-02-12,US,829.2,832.12,818.49,818.68,-0.109947,-0.10573726666666668,Long,True,821.25,806.29,817.37,-0.0013425147798895554,0.29336850425058314,1.132368504250583
2003-02-13,US,818.68,821.25,806.29,817.37,-0.12082799999999999,-0.10603543333333333,Long,True,834.89,815.03,834.89,0.01798363042440991,0.31135213467499306,1.150352134674993
2003-02-14,US,817.37,834.89,815.03,834.89,-0.10499800000000001,-0.10592806666666667,Short,True,852.87,834.89,851.17,-0.01636014325240455,0.29499199142258853,1.1339919914225884
2003-02-18,US,834.89,852.87,834.89,851.17,-0.092904,-0.10376036666666666,Short,True,851.17,838.79,845.13,0.005953640283374571,0.3009456317059631,1.139945631705963
2003-02-19,US,851.17,851.17,838.79,845.13,-0.10314300000000001,-0.10481406666666666,Short,True,849.37,836.56,837.1,0.00797175582454766,0.3089173875305108,1.1479173875305109
2003-02-20,US,845.13,849.37,836.56,837.1,-0.11668099999999999,-0.10568079999999999,Long,True,852.28,831.48,848.17,0.011095126030342843,0.3200125135608536,1.1590125135608536
2003-02-21,US,837.1,852.28,831.48,848.17,-0.108399,-0.10621509999999999,Long,True,848.17,832.16,832.58,-0.015421448530365324,0.3045910650304883,1.1435910650304884
2003-02-24,US,848.17,848.17,832.16,832.58,-0.106802,-0.10567813333333334,Long,True,839.55,818.54,838.57,0.006036188714597946,0.31062725374508626,1.1496272537450862
2003-02-25,US,832.58,839.55,818.54,838.57,-0.118899,-0.10631023333333332,Long,True,840.1,826.68,827.55,-0.011025650810308095,0.2996016029347781,1.138601602934778
2003-02-26,US,838.57,840.1,826.68,827.55,-0.118726,-0.10616096666666668,Long,True,842.19,827.55,837.28,0.009864624493988356,0.3094662274287665,1.1484662274287665
2003-02-27,US,827.55,842.19,827.55,837.28,-0.128606,-0.10785443333333333,Long,True,847.0,837.28,841.15,0.0038779500286643246,0.3133441774574308,1.1523441774574308
2003-02-28,US,837.28,847.0,837.28,841.15,-0.116594,-0.10861943333333333,Long,True,852.34,832.74,834.81,-0.006323794804731628,0.30702038265269915,1.1460203826526991
2003-03-03,US,841.15,852.34,832.74,834.81,-0.11706199999999999,-0.10980443333333333,Long,True,835.43,821.96,821.99,-0.012884344940764915,0.2941360377119343,1.1331360377119344
2003-03-04,US,834.81,835.43,821.96,821.99,-0.146728,-0.1104759,Long,True,829.87,819.0,829.85,0.008022652343702454,0.3021586900556367,1.1411586900556367
2003-03-05,US,821.99,829.87,819.0,829.85,-0.142305,-0.1121782,Long,True,829.85,819.85,822.1,-0.00783545219015489,0.29432323786548187,1.1333232378654818
2003-03-06,US,829.85,829.85,819.85,822.1,-0.146308,-0.1132317,Long,True,829.55,811.23,828.89,0.006929582775817995,0.3012528206412998,1.1402528206412998
2003-03-07,US,822.1,829.55,811.23,828.89,-0.123207,-0.1130541,Long,True,828.89,806.57,807.48,-0.021671138510538146,0.2795816821307617,1.1185816821307617
2003-03-10,US,828.89,828.89,806.57,807.48,-0.120449,-0.1121631,Long,True,814.25,800.3,800.73,-0.007013486402140002,0.2725681957286217,1.1115681957286216
2003-03-11,US,807.48,814.25,800.3,800.73,-0.17407,-0.11503526666666666,Long,True,804.19,788.9,804.19,0.0036253668527469686,0.2761935625813686,1.1151935625813687
2003-03-12,US,800.73,804.19,788.9,804.19,-0.15695599999999998,-0.11642306666666666,Long,True,832.02,804.19,831.9,0.028909449259503325,0.30510301184087196,1.144103011840872
2003-03-13,US,804.19,832.02,804.19,831.9,-0.114775,-0.11680349999999999,Short,True,841.39,828.26,833.27,-0.0013816925111190944,0.3037213193297529,1.1427213193297527
2003-03-14,US,831.89,841.39,828.26,833.27,-0.121695,-0.11719509999999998,Long,True,862.79,827.17,862.79,0.029722994947616054,0.3334443142773689,1.1724443142773688
2003-03-17,US,833.27,862.79,827.17,862.79,-0.11885599999999999,-0.11721106666666664,Long,True,866.94,857.36,866.45,0.0035590815841631466,0.33700339586153205,1.1760033958615321
2003-03-18,US,862.79,866.94,857.36,866.45,-0.133127,-0.11878836666666664,Long,True,874.99,861.21,874.02,0.007330174851405019,0.34433357071293713,1.183333570712937
2003-03-19,US,866.45,874.99,861.21,874.02,-0.129503,-0.12076756666666665,Long,True,879.6,859.01,875.67,0.001583888240543598,0.3459174589534807,1.1849174589534806
2003-03-20,US,874.02,879.6,859.01,875.67,-0.116247,-0.12154566666666665,Short,False,895.9,875.84,895.79,0.0,0.3459174589534807,1.1849174589534806
2003-03-21,US,875.84,895.9,875.84,895.79,-0.126891,-0.12233726666666665,Long,True,895.79,862.02,864.23,-0.029559204724321518,0.3163582542291592,1.1553582542291592
2003-03-24,US,895.79,895.79,862.02,864.23,-0.118879,-0.12247300000000001,Short,True,879.87,862.59,874.74,-0.01020317508070768,0.3061550791484515,1.1451550791484515
2003-03-25,US,864.23,879.87,862.59,874.74,-0.126143,-0.12335886666666668,Long,True,875.8,866.47,869.95,-0.004594290875002845,0.3015607882734487,1.1405607882734485
2003-03-26,US,874.74,875.8,866.47,869.95,-0.128601,-0.12408550000000002,Long,True,874.15,858.09,868.52,-0.0013791252370826254,0.30018166303636606,1.139181663036366
2003-03-27,US,869.95,874.15,858.09,868.52,-0.153288,-0.1252318,Long,True,869.88,860.83,863.5,-0.0048493759498917655,0.2953322870864743,1.1343322870864743
2003-03-28,US,868.52,869.88,860.83,863.5,-0.130948,-0.1256392,Long,True,863.5,843.68,848.18,-0.01488532715691952,0.28044695992955476,1.1194469599295547
2003-03-31,US,863.5,863.5,843.68,848.18,-0.159142,-0.12689176666666668,Long,True,861.28,847.85,858.48,0.010188521304440087,0.29063548123399485,1.1296354812339948
2003-04-01,US,848.18,861.28,847.85,858.48,-0.149904,-0.12850253333333334,Long,True,884.57,858.48,880.9,0.02191126176497997,0.3125467429989748,1.1515467429989747
2003-04-02,US,858.48,884.57,858.48,880.9,-0.114462,-0.12841586666666668,Short,True,885.89,876.12,876.45,0.00423833579293897,0.31678507879191375,1.1557850787919137
2003-04-03,US,880.9,885.89,876.12,876.45,-0.096475,-0.1267407666666667,Short,True,882.73,874.23,878.85,-0.0022974499400992493,0.31448762885181447,1.1534876288518143
2003-04-04,US,876.45,882.73,874.23,878.85,-0.131957,-0.12639583333333335,Long,True,904.89,878.85,879.93,0.0010310291858679158,0.3155186580376824,1.1545186580376825
2003-04-07,US,878.85,904.89,878.85,879.93,-0.097261,-0.12465356666666669,Short,True,883.11,874.68,878.29,0.0015637152955348848,0.3170823733332173,1.1560823733332173
2003-04-08,US,879.93,883.11,874.68,878.29,-0.110519,-0.12594533333333338,Short,True,887.35,865.72,865.99,0.011749763745459876,0.3288321370786772,1.167832137078677
2003-04-09,US,878.29,887.35,865.72,865.99,-0.12948900000000002,-0.1262466666666667,Long,True,871.78,862.76,871.58,0.005415778473192546,0.3342479155518697,1.1732479155518698
2003-04-10,US,865.99,871.78,862.76,871.58,-0.120926,-0.12447520000000004,Short,True,883.34,865.92,868.3,0.0031573923219900646,0.3374053078738598,1.1764053078738597
2003-04-11,US,871.58,883.34,865.92,868.3,-0.10968699999999999,-0.12289956666666671,Short,True,885.26,868.3,885.23,-0.0163587124265807,0.3210465954472791,1.160046595447279
2003-04-14,US,868.3,885.26,868.3,885.23,-0.081486,-0.11927033333333338,Short,True,891.27,881.85,890.81,-0.00528859166544273,0.3157580037818364,1.1547580037818364
2003-04-15,US,885.23,891.27,881.85,890.81,-0.098915,-0.12000233333333338,Short,True,896.77,877.93,879.91,0.01026604999943865,0.32602405378127497,1.1650240537812748
2003-04-16,US,890.81,896.77,877.93,879.91,-0.08329199999999999,-0.11881686666666672,Short,True,893.83,879.2,893.58,-0.013034435339978025,0.31298961844129697,1.151989618441297
2003-04-17,US,879.91,893.83,879.2,893.58,-0.100714,-0.11773643333333338,Short,True,898.01,888.17,892.01,0.001474104165267869,0.31446372260656485,1.1534637226065647
2003-04-21,US,893.58,898.01,888.17,892.01,-0.07897799999999999,-0.11509920000000005,Short,True,911.74,886.7,911.37,-0.018209481956480315,0.29625424065008454,1.1352542406500845
2003-04-22,US,892.01,911.74,886.7,911.37,-0.07053200000000001,-0.11415546666666672,Short,True,919.74,909.89,919.02,-0.007042529378847281,0.28921171127123724,1.1282117112712373
2003-04-23,US,911.37,919.74,909.89,919.02,-0.076011,-0.11272653333333338,Short,True,919.02,906.69,911.43,0.006929131030880795,0.296140842302118,1.135140842302118
2003-04-24,US,919.02,919.02,906.69,911.43,-0.083577,-0.11130766666666672,Short,True,911.43,897.52,898.81,0.011617107183217585,0.30775794948533564,1.1467579494853357
2003-04-25,US,911.43,911.43,897.52,898.81,-0.11381400000000001,-0.11081476666666672,Long,True,918.15,898.81,914.84,0.014963307039307637,0.3227212565246433,1.1617212565246433
2003-04-28,US,898.81,918.15,898.81,914.84,-0.088277,-0.10624480000000006,Short,True,924.24,911.1,917.84,-0.00275130077390588,0.3199699557507374,1.1589699557507374
2003-04-29,US,914.84,924.24,911.1,917.84,-0.05210700000000001,-0.10514010000000006,Short,True,922.01,911.7,916.92,0.000840974461779869,0.3208109302125173,1.1598109302125172
2003-04-30,US,917.84,922.01,911.7,916.92,-0.085007,-0.10266893333333339,Short,True,919.68,902.83,916.3,0.0005673123064171569,0.32137824251893443,1.1603782425189344
2003-05-01,US,916.92,919.68,902.83,916.3,-0.09399,-0.10080513333333338,Short,True,930.56,912.35,930.08,-0.012617505183891816,0.3087607373350426,1.1477607373350427
2003-05-02,US,916.3,930.56,912.35,930.08,-0.06817999999999999,-0.09926240000000004,Short,True,933.88,924.55,926.55,0.003184317478066467,0.3119450548131091,1.150945054813109
2003-05-05,US,930.08,933.88,924.55,926.55,-0.083775,-0.0946935333333334,Short,True,939.61,926.38,934.39,-0.007099195941935166,0.3048458588711739,1.143845858871174
2003-05-06,US,926.55,939.61,926.38,934.39,-0.048195999999999996,-0.0932678333333334,Short,True,937.22,926.41,929.62,0.004283040272263207,0.3091288991434371,1.148128899143437
2003-05-07,US,934.39,937.22,926.41,929.62,-0.086313,-0.09290290000000007,Short,True,929.62,919.72,920.27,0.008438555538822355,0.31756745468225944,1.1565674546822593
2003-05-08,US,929.62,929.62,919.72,920.27,-0.110133,-0.09289003333333339,Long,True,933.77,920.27,933.41,0.01197959294554863,0.32954704762780807,1.1685470476278081
2003-05-09,US,920.27,933.77,920.27,933.41,-0.07789,-0.09117006666666673,Short,True,946.84,929.3,945.11,-0.010516600422108282,0.31903044720569984,1.1580304472056997
2003-05-12,US,933.41,946.84,929.3,945.11,-0.044964,-0.08694923333333339,Short,True,947.51,938.91,942.3,0.00249451386611083,0.3215249610718106,1.1605249610718107
2003-05-13,US,945.11,947.51,938.91,942.3,-0.08090399999999999,-0.08714120000000004,Short,True,947.29,935.24,939.28,0.002688931338215034,0.3242138924100257,1.1632138924100257
2003-05-14,US,942.3,947.29,935.24,939.28,-0.102774,-0.08785080000000005,Long,True,948.23,938.79,946.67,0.006601024188740244,0.33081491659876594,1.169814916598766
2003-05-15,US,939.28,948.23,938.79,946.67,-0.10821099999999999,-0.08816066666666672,Long,True,948.65,938.6,944.3,-0.002100446829412614,0.3287144697693533,1.1677144697693533
2003-05-16,US,943.62,948.65,938.6,944.3,-0.096957,-0.08861616666666672,Long,True,944.3,920.23,920.77,-0.02090614211585298,0.3078083276535003,1.1468083276535004
2003-05-19,US,944.3,944.3,920.23,920.77,-0.063988,-0.08366440000000006,Short,True,925.34,912.05,919.73,0.0009476416477512757,0.3087559693012516,1.1477559693012516
2003-05-20,US,920.77,925.34,912.05,919.73,-0.10569400000000001,-0.0844921333333334,Long,True,923.85,914.91,923.42,0.0033661074445760406,0.31212207674582765,1.1511220767458277
2003-05-21,US,919.73,923.85,914.91,923.42,-0.078678,-0.08448213333333339,Short,True,935.3,922.54,931.87,-0.007677492365337619,0.30444458438049005,1.14344458438049
2003-05-22,US,923.42,935.3,922.54,931.87,-0.060013,-0.08413150000000005,Short,True,935.2,927.42,933.22,-0.0012154592378765053,0.3032291251426135,1.1422291251426135
2003-05-23,US,931.87,935.2,927.42,933.22,-0.07759400000000001,-0.08418426666666673,Short,True,952.76,927.33,951.48,-0.016416429137823894,0.28681269600478965,1.1258126960047896
2003-05-27,US,933.22,952.76,927.33,951.48,-0.09976,-0.07919496666666671,Long,True,959.39,950.12,953.22,0.0015343044520116404,0.2883470004568013,1.1273470004568011
2003-05-28,US,951.48,959.39,950.12,953.22,-0.06340599999999999,-0.07836593333333337,Short,True,962.08,946.23,949.64,0.0031510249470217467,0.29149802540382297,1.1304980254038228
2003-05-29,US,953.22,962.08,946.23,949.64,-0.091362,-0.07967443333333339,Long,True,965.38,949.64,963.59,0.01232472305294645,0.3038227484567695,1.1428227484567695
2003-05-30,US,949.64,965.38,949.64,963.59,-0.071762,-0.0792329333333334,Short,True,979.11,963.59,967.0,-0.0029690947394639274,0.30085365371730555,1.1398536537173056
2003-06-02,US,963.59,979.11,963.59,967.0,-0.040274000000000004,-0.07627740000000008,Short,True,973.02,964.47,971.56,-0.003956401240951334,0.2968972524763542,1.1358972524763542
2003-06-03,US,967.0,973.02,964.47,971.56,-0.05717100000000001,-0.07612023333333341,Short,True,987.85,970.72,986.24,-0.012677055457202864,0.2842201970191513,1.1232201970191513
2003-06-04,US,971.56,987.85,970.72,986.24,-0.079974,-0.0759935333333334,Long,True,990.14,978.13,990.14,0.003317752271252448,0.28753794929040377,1.1265379492904037
2003-06-05,US,986.24,990.14,978.13,990.14,-0.073752,-0.07684540000000006,Short,True,1007.69,986.01,987.76,0.0020167047084250584,0.28955465399882885,1.1285546539988287
2003-06-06,US,990.14,1007.69,986.01,987.76,-0.078576,-0.07658750000000006,Long,True,987.76,972.59,975.93,-0.010048361950271381,0.2795062920485574,1.1185062920485573
2003-06-09,US,987.76,987.76,972.59,975.93,-0.084327,-0.0764024333333334,Long,True,984.84,975.93,984.84,0.007659862900003071,0.2871661549485605,1.1261661549485604
2003-06-10,US,975.93,984.84,975.93,984.84,-0.093105,-0.0772918333333334,Long,True,997.48,981.61,997.48,0.010768206003005487,0.297934360951566,1.136934360951566
2003-06-11,US,984.84,997.48,981.61,997.48,-0.092762,-0.07888510000000008,Long,True,1002.74,991.27,998.51,0.0008663532100894113,0.29880071416165543,1.1378007141616555
2003-06-12,US,997.48,1002.74,991.27,998.51,-0.099082,-0.07949103333333342,Long,True,1000.92,984.27,988.61,-0.008318494556889761,0.2904822196047656,1.1294822196047656
2003-06-13,US,998.51,1000.92,984.27,988.61,-0.126934,-0.08029636666666674,Long,True,1010.86,988.61,1010.74,0.01878098542397915,0.3092632050287448,1.1482632050287447
2003-06-16,US,988.61,1010.86,988.61,1010.74,-0.079088,-0.07990570000000008,Short,True,1015.33,1007.04,1011.66,-0.0007636780972355812,0.3084995269315092,1.1474995269315091
2003-06-17,US,1010.74,1015.33,1007.04,1011.66,-0.06559,-0.08000033333333341,Short,True,1015.12,1004.61,1010.09,0.0013020481189331436,0.30980157505044237,1.1488015750504423
2003-06-18,US,1011.66,1015.12,1004.61,1010.09,-0.106396,-0.08141393333333341,Long,True,1011.22,993.08,994.7,-0.012783227237176828,0.2970183478132655,1.1360183478132655
2003-06-19,US,1010.09,1011.22,993.08,994.7,-0.10525,-0.0813991333333334,Long,True,1002.09,993.36,995.69,0.0008350356891524439,0.29785338350241797,1.136853383502418
2003-06-20,US,994.7,1002.09,993.36,995.69,-0.100423,-0.08212396666666673,Long,True,995.69,977.4,981.64,-0.011838975986501922,0.28601440751591606,1.125014407515916
2003-06-23,US,995.69,995.69,977.4,981.64,-0.095432,-0.08479826666666675,Long,True,987.84,979.08,983.45,0.0015469927875800908,0.28756140030349614,1.126561400303496
2003-06-24,US,981.64,987.84,979.08,983.45,-0.12388900000000001,-0.08687980000000009,Long,True,991.64,974.86,975.32,-0.006935858457471181,0.28062554184602495,1.119625541846025
2003-06-25,US,983.45,991.64,974.86,975.32,-0.098713,-0.08885640000000009,Long,True,986.53,973.8,985.82,0.009032420128778154,0.2896579619748031,1.128657961974803
2003-06-26,US,975.32,986.53,973.8,985.82,-0.112794,-0.08929086666666676,Long,True,988.88,974.29,976.22,-0.008170254204621525,0.2814877077701816,1.1204877077701816
2003-06-27,US,985.82,988.88,974.29,976.22,-0.082574,-0.0899298000000001,Short,True,983.61,973.6,974.5,0.0014782323656552616,0.28296594013583687,1.1219659401358368
2003-06-30,US,976.22,983.61,973.6,974.5,-0.074783,-0.08820116666666673,Short,True,983.26,962.1,982.32,-0.006732662904053342,0.2762332772317835,1.1152332772317834
2003-07-01,US,974.5,983.26,962.1,982.32,-0.083518,-0.08932790000000007,Short,True,993.78,982.32,993.75,-0.00976236867823111,0.2664709085535524,1.1054709085535523
2003-07-02,US,982.32,993.78,982.32,993.75,-0.070734,-0.0903432333333334,Short,True,995.0,983.34,985.7,0.00679642767295591,0.27326733622650834,1.1122673362265083
2003-07-03,US,993.75,995.0,983.34,985.7,-0.062018,-0.09050480000000008,Short,True,1005.56,985.7,1004.42,-0.01593393527442423,0.25733340095208407,1.096333400952084
2003-07-07,US,985.7,1005.56,985.7,1004.42,-0.069323,-0.0890186333333334,Short,True,1008.92,998.73,1007.84,-0.0028567531510723145,0.25447664780101176,1.0934766478010118
2003-07-08,US,1004.42,1008.92,998.73,1007.84,-0.063446,-0.08837230000000007,Short,True,1010.43,998.17,1002.21,0.004686825289728523,0.2591634730907403,1.0981634730907404
2003-07-09,US,1007.84,1010.43,998.17,1002.21,-0.067335,-0.08780590000000006,Short,True,1002.21,983.63,988.7,0.011309895131758807,0.2704733682224991,1.109473368222499
2003-07-10,US,1002.21,1002.21,983.63,988.7,-0.08329299999999999,-0.0874788333333334,Short,True,1000.86,988.7,998.14,-0.008010680691817403,0.2624626875306817,1.1014626875306817
2003-07-11,US,988.7,1000.86,988.7,998.14,-0.107373,-0.08796586666666673,Long,True,1015.41,998.14,1003.86,0.004808022922636094,0.2672707104533178,1.1062707104533178
2003-07-14,US,998.14,1015.41,998.14,1003.86,-0.025386000000000002,-0.08244686666666672,Short,True,1009.61,996.67,1000.42,0.0028750622596777275,0.2701457727129955,1.1091457727129954
2003-07-15,US,1003.86,1009.61,996.67,1000.42,-0.070934,-0.08202923333333338,Short,True,1003.47,989.3,994.0,0.005384118670158503,0.27552989138315404,1.114529891383154
2003-07-16,US,1000.42,1003.47,989.3,994.0,-0.083213,-0.08216673333333338,Long,True,994.0,978.6,981.73,-0.01035667002012068,0.26517322136303334,1.1041732213630333
2003-07-17,US,994.0,994.0,978.6,981.73,-0.082803,-0.08274050000000006,Long,True,994.25,981.7,993.32,0.009904973872653433,0.2750781952356868,1.1140781952356869
2003-07-18,US,981.73,994.25,981.7,993.32,-0.071063,-0.08156273333333339,Short,True,993.32,975.63,978.8,0.012264204888656306,0.2873424001243431,1.1263424001243432
2003-07-21,US,993.32,993.32,975.63,978.8,-0.089282,-0.07783590000000004,Long,True,990.29,976.08,988.11,0.007980271761340405,0.2953226718856835,1.1343226718856836
2003-07-22,US,978.8,990.29,976.08,988.11,-0.089752,-0.07824450000000004,Long,True,989.86,979.79,988.61,0.0004245478742245263,0.29574721975990803,1.134747219759908
2003-07-23,US,988.11,989.86,979.79,988.61,-0.079432,-0.0777111666666667,Long,True,998.89,981.07,981.6,-0.005949150827930113,0.2897980689319779,1.1287980689319779
2003-07-24,US,988.61,998.89,981.07,981.6,-0.053534000000000005,-0.07536600000000003,Short,True,998.71,977.42,998.68,-0.014598736756316129,0.27519933217566184,1.1141993321756618
2003-07-25,US,981.6,998.71,977.42,998.68,-0.07599299999999999,-0.0746086666666667,Long,True,1000.68,993.59,996.52,-0.001814635318620584,0.27338469685704125,1.1123846968570412
2003-07-28,US,998.68,1000.68,993.59,996.52,-0.07266900000000001,-0.0721636666666667,Long,True,998.64,984.15,989.28,-0.00609557259262231,0.2672891242644189,1.1062891242644188
2003-07-29,US,996.52,998.64,984.15,989.28,-0.07219,-0.07294570000000003,Short,True,992.62,985.96,987.49,0.0015180838589681483,0.2688072081233871,1.1078072081233872
2003-07-30,US,989.28,992.62,985.96,987.49,-0.11048699999999999,-0.07413583333333336,Long,True,1004.59,987.49,990.31,0.0023959533767430826,0.27120316150013013,1.11020316150013
2003-07-31,US,987.49,1004.59,987.49,990.31,-0.072881,-0.07378126666666669,Short,True,990.31,978.86,980.15,0.00860764811018769,0.27981080961031785,1.1188108096103178
2003-08-01,US,990.31,990.31,978.86,980.15,-0.044946,-0.0729216666666667,Short,True,985.75,966.79,982.82,-0.002285497117788097,0.27752531249252976,1.1165253124925298
2003-08-04,US,980.15,985.75,966.79,982.82,-0.084899,-0.07424843333333335,Long,True,982.82,964.97,965.46,-0.014819641439938134,0.2627056710525916,1.1017056710525917
2003-08-05,US,982.82,982.82,964.97,965.46,-0.07711900000000001,-0.07525836666666669,Long,True,975.74,960.84,967.08,0.001407805605618041,0.26411347665820967,1.1031134766582096
2003-08-06,US,965.46,975.74,960.84,967.08,-0.094418,-0.0760948666666667,Long,True,974.89,963.82,974.12,0.006107622947429288,0.27022109960563895,1.1092210996056389
2003-08-07,US,967.08,974.89,963.82,974.12,-0.069102,-0.07628340000000004,Short,True,980.57,973.83,977.59,-0.0029886769597174583,0.2672324226459215,1.1062324226459215
2003-08-08,US,974.12,980.57,973.83,977.59,-0.061238,-0.0760801666666667,Short,True,985.46,974.21,980.59,-0.002574699004695279,0.2646577236412262,1.1036577236412262
2003-08-11,US,977.59,985.46,974.21,980.59,-0.084676,-0.07535823333333339,Long,True,990.41,979.9,990.35,0.00835072762316572,0.27300845126439194,1.112008451264392
2003-08-12,US,980.59,990.41,979.9,990.35,-0.094588,-0.07684713333333339,Long,True,992.5,980.85,984.03,-0.005354147523602777,0.26765430374078913,1.1066543037407892
2003-08-13,US,990.35,992.5,980.85,984.03,-0.063085,-0.07810376666666671,Short,True,991.91,980.36,990.51,-0.005524953507515078,0.2621293502332741,1.1011293502332742
2003-08-14,US,984.03,991.91,980.36,990.51,-0.075517,-0.07825653333333339,Short,True,992.39,987.1,990.67,-0.00013552614309798592,0.2619938240901761,1.100993824090176
2003-08-15,US,987.98,992.39,987.1,990.67,-0.125513,-0.07966653333333339,Long,True,1000.35,990.67,999.74,0.00768139743809746,0.26967522152827356,1.1086752215282736
2003-08-18,US,990.67,1000.35,990.67,999.74,-0.032122000000000005,-0.08054640000000005,Short,True,1003.3,995.3,1002.35,-0.0021903594934683237,0.2674848620348052,1.1064848620348051
2003-08-19,US,999.74,1003.3,995.3,1002.35,-0.044356,-0.08015206666666672,Short,True,1003.54,996.62,1000.3,0.00171591759365496,0.2692007796284602,1.10820077962846
2003-08-20,US,1002.35,1003.54,996.62,1000.3,-0.08571000000000001,-0.08003300000000006,Long,True,1009.53,999.33,1003.27,0.002491082675197528,0.2716918623036577,1.1106918623036577
2003-08-21,US,1000.3,1009.53,999.33,1003.27,-0.082608,-0.07979486666666674,Long,True,1011.01,992.62,993.06,-0.00853826985756575,0.26315359244609193,1.102153592446092
2003-08-22,US,1003.27,1011.01,992.62,993.06,-0.04163,-0.07853480000000007,Short,True,993.71,987.91,993.71,-0.000549161178579485,0.26260443126751243,1.1016044312675124
2003-08-25,US,993.06,993.71,987.91,993.71,-0.070522,-0.08013790000000007,Short,True,997.93,983.57,996.73,-0.0025498183574683988,0.26005461291004406,1.099054612910044
2003-08-26,US,993.71,997.93,983.57,996.73,-0.06436499999999999,-0.08006426666666673,Short,True,998.05,993.33,996.79,-5.050515184656468e-05,0.2600041077581975,1.0990041077581973
2003-08-27,US,996.73,998.05,993.33,996.79,-0.069881,-0.07997133333333341,Short,True,1004.12,991.42,1002.84,-0.005092296271030108,0.25491181148716735,1.0939118114871673
2003-08-28,US,996.79,1004.12,991.42,1002.84,-0.069748,-0.07988993333333341,Short,True,1008.85,999.52,1008.01,-0.0043253460173108245,0.2505864654698565,1.0895864654698566
2003-08-29,US,1002.84,1008.85,999.52,1008.01,-0.067998,-0.07847363333333342,Short,True,1022.59,1005.67,1021.99,-0.011636015515719024,0.23895044995413753,1.0779504499541375
